,pr_station_id,bus_line_no,bus_line_no_seq,정류소명,표준정류장ID,시군명,정류소번호,관할관청,위치,WGS84위도,WGS84경도,버스노선구분
105,228000204,24,74,시민회관.운동장,223000030,오산시,24129.0,경기도 오산시,경기도 오산시 오산동,37.15535,127.07045,시내
106,241489008,9-1,6,시민회관.운동장,223000030,오산시,24129.0,경기도 오산시,경기도 오산시 오산동,37.15535,127.07045,마을
107,228000204,24,75,희망아파트앞,223000134,오산시,24148.0,경기도 오산시,경기도 오산시 오산동,37.15665,127.0746,시내
108,241489008,9-1,7,희망아파트앞,223000134,오산시,24148.0,경기도 오산시,경기도 오산시 오산동,37.15665,127.0746,마을
109,228000204,24,76,문화예술회관.고용복지플러스센터,223000133,오산시,24159.0,경기도 오산시,경기도 오산시 오산동,37.1579833,127.0767,시내
110,241489008,9-1,8,문화예술회관.고용복지플러스센터,223000133,오산시,24159.0,경기도 오산시,경기도 오산시 오산동,37.1579833,127.0767,마을
111,228000204,24,77,오산장례식장,223000464,오산시,24138.0,경기도 오산시,경기도 오산시 부산동,37.1587333,127.08475,시내
112,233000276,116-5,59,오산장례식장,223000464,오산시,24138.0,경기도 오산시,경기도 오산시 부산동,37.1587333,127.08475,시내
113,241489008,9-1,10,오산장례식장,223000464,오산시,24138.0,경기도 오산시,경기도 오산시 부산동,37.1587333,127.08475,마을
114,228000204,24,78,락원식당앞,223000188,오산시,24185.0,경기도 오산시,경기도 오산시 부산동,37.1586,127.08958329999999,시내
115,233000276,116-5,60,락원식당앞,223000188,오산시,24185.0,경기도 오산시,경기도 오산시 부산동,37.1586,127.08958329999999,시내
116,228000204,24,79,롯데오산물류,223000189,오산시,24192.0,경기도 오산시,경기도 오산시 부산동,37.1587,127.09376670000002,시내
117,233000276,116-5,61,롯데오산물류,223000189,오산시,24192.0,경기도 오산시,경기도 오산시 부산동,37.1587,127.09376670000002,시내
118,228000204,24,80,꽃가마약수터,233001323,화성시,36943.0,경기도 화성시,경기도 화성시 동탄면,37.1589,127.09875,시내
